RefMol,EF1%,BEDROC,Target,n_neighbors,metric
ligand_CHEMBL565459,11.254940711462451,0.3250055287202822,MK01,50,cosine
ligand_CHEMBL565460,13.50592885375494,0.3017220364291291,MK01,50,cosine
ligand_CHEMBL570366,9.003952569169961,0.1834411497367304,MK01,50,cosine
ligand_CHEMBL570367,18.007905138339922,0.3104445243965353,MK01,50,cosine
ligand_CHEMBL99203,9.003952569169961,0.2998848467024141,MK01,50,cosine
ligand_CHEMBL199395,9.003952569169961,0.2408910621624228,MK01,100,euclidean
ligand_CHEMBL219683,31.513833992094863,0.4957351290394979,MK01,100,euclidean
ligand_CHEMBL219849,36.015810276679844,0.5408611501109406,MK01,100,euclidean
ligand_CHEMBL220110,6.75296442687747,0.1138527173620239,MK01,100,euclidean
ligand_CHEMBL220112,40.51778656126482,0.5592414453627628,MK01,100,euclidean
ligand_CHEMBL220343,38.26679841897233,0.5320064692297304,MK01,100,euclidean
ligand_CHEMBL221109,9.003952569169961,0.2222969221903664,MK01,100,euclidean
ligand_CHEMBL222249,36.015810276679844,0.5175330868879189,MK01,100,euclidean
ligand_CHEMBL235345,0.0,0.1526472398359546,MK01,100,euclidean
ligand_CHEMBL374677,38.26679841897233,0.5171538937693281,MK01,100,euclidean
ligand_CHEMBL374876,29.26284584980237,0.4910214919192402,MK01,100,euclidean
ligand_CHEMBL375525,27.01185770750988,0.4705024063697916,MK01,100,euclidean
ligand_CHEMBL383104,2.2509881422924902,0.0873722029765645,MK01,100,euclidean
ligand_CHEMBL440356,4.5019762845849804,0.1182036361187232,MK01,100,euclidean
ligand_CHEMBL524266,2.2509881422924902,0.1257792284361517,MK01,100,euclidean
ligand_CHEMBL565459,24.76086956521739,0.4122873589747964,MK01,100,euclidean
ligand_CHEMBL565460,15.756916996047432,0.3652971602137729,MK01,100,euclidean
ligand_CHEMBL570366,31.513833992094863,0.5393022709149112,MK01,100,euclidean
ligand_CHEMBL570367,24.76086956521739,0.4057599027502301,MK01,100,euclidean
ligand_CHEMBL99203,6.75296442687747,0.1809427849288523,MK01,100,euclidean
ligand_CHEMBL199395,0.0,0.1494646939335603,MK01,100,cosine
ligand_CHEMBL219683,27.01185770750988,0.435681886374274,MK01,100,cosine
ligand_CHEMBL219849,22.509881422924902,0.3556205676587209,MK01,100,cosine
ligand_CHEMBL220110,9.003952569169961,0.1810175779210782,MK01,100,cosine
ligand_CHEMBL220112,24.76086956521739,0.339215274231711,MK01,100,cosine
ligand_CHEMBL220343,24.76086956521739,0.3546411368880938,MK01,100,cosine
ligand_CHEMBL221109,9.003952569169961,0.2284038685520953,MK01,100,cosine
ligand_CHEMBL222249,24.76086956521739,0.3893276672177777,MK01,100,cosine
ligand_CHEMBL235345,11.254940711462451,0.2836629356819211,MK01,100,cosine
ligand_CHEMBL374677,11.254940711462451,0.2866709622286853,MK01,100,cosine
ligand_CHEMBL374876,13.50592885375494,0.2806344491796673,MK01,100,cosine
ligand_CHEMBL375525,18.007905138339922,0.3649327865240688,MK01,100,cosine
ligand_CHEMBL383104,2.2509881422924902,0.0533418744084497,MK01,100,cosine
ligand_CHEMBL440356,2.2509881422924902,0.0459113868054211,MK01,100,cosine
ligand_CHEMBL524266,2.2509881422924902,0.0874231657813759,MK01,100,cosine
ligand_CHEMBL565459,13.50592885375494,0.3087995575120883,MK01,100,cosine
ligand_CHEMBL565460,11.254940711462451,0.26506674745532,MK01,100,cosine
ligand_CHEMBL570366,9.003952569169961,0.2236666845360204,MK01,100,cosine
ligand_CHEMBL570367,15.756916996047432,0.3247973901014857,MK01,100,cosine
ligand_CHEMBL99203,6.75296442687747,0.2391282135453842,MK01,100,cosine
ligand_NONE,7.32996632996633,0.2364369177449838,MT1,10,euclidean
ligand_ZINC13581641,18.324915824915823,0.3552975479369759,MT1,10,euclidean
ligand_ZINC13738661,7.32996632996633,0.1820586546904102,MT1,10,euclidean
ligand_ZINC13781218,10.994949494949497,0.2242526137294938,MT1,10,euclidean
ligand_ZINC1490275,14.65993265993266,0.2119447321964625,MT1,10,euclidean
ligand_ZINC21620,18.324915824915823,0.4727732736526444,MT1,10,euclidean
ligand_ZINC23738,0.0,0.1095424407328015,MT1,10,euclidean
ligand_ZINC2516065,21.98989898989899,0.4588954723554529,MT1,10,euclidean
ligand_ZINC3941,18.324915824915823,0.3761850579942687,MT1,10,euclidean
ligand_ZINC5608,18.324915824915823,0.3465845098076825,MT1,10,euclidean
ligand_ZINC57060,14.65993265993266,0.3639823916850754,MT1,10,euclidean
ligand_ZINC57237,10.994949494949497,0.3109474997400975,MT1,10,euclidean
ligand_ZINC57344,18.324915824915823,0.2961757266979599,MT1,10,euclidean
ligand_ZINC5833,18.324915824915823,0.4449199278094536,MT1,10,euclidean
ligand_ZINC6392,29.31986531986532,0.4607386280653188,MT1,10,euclidean
ligand_ZINC65731250,14.65993265993266,0.2447529250957956,MT1,10,euclidean
ligand_ZINC7031,14.65993265993266,0.3936769134543832,MT1,10,euclidean
ligand_ZINC71295104,7.32996632996633,0.1982720007886363,MT1,10,euclidean
ligand_ZINC82157000,10.994949494949497,0.3180251101060539,MT1,10,euclidean
ligand_ZINC95594201,7.32996632996633,0.2948757171021291,MT1,10,euclidean
ligand_NONE,3.664983164983165,0.2717476577430097,MT1,10,cosine
ligand_ZINC13581641,18.324915824915823,0.4178232194254754,MT1,10,cosine
ligand_ZINC13738661,0.0,0.0248633151388056,MT1,10,cosine
ligand_ZINC13781218,21.98989898989899,0.3212581747424342,MT1,10,cosine
ligand_ZINC1490275,10.994949494949497,0.1843468278661748,MT1,10,cosine
ligand_ZINC21620,25.654882154882152,0.3571250557039196,MT1,10,cosine
ligand_ZINC23738,0.0,0.0415104341209103,MT1,10,cosine
ligand_ZINC2516065,18.324915824915823,0.3929931931795559,MT1,10,cosine
ligand_ZINC3941,10.994949494949497,0.2074443978004304,MT1,10,cosine
ligand_ZINC5608,14.65993265993266,0.3408251616513644,MT1,10,cosine
ligand_ZINC57060,7.32996632996633,0.3282481162961824,MT1,10,cosine
ligand_ZINC57237,25.654882154882152,0.386982709293605,MT1,10,cosine
ligand_ZINC57344,10.994949494949497,0.3162253223170385,MT1,10,cosine
ligand_ZINC5833,7.32996632996633,0.1948558527940515,MT1,10,cosine
ligand_ZINC6392,14.65993265993266,0.3702788489276919,MT1,10,cosine
ligand_ZINC65731250,18.324915824915823,0.3961692180373514,MT1,10,cosine
ligand_ZINC7031,18.324915824915823,0.405446760052476,MT1,10,cosine
ligand_ZINC71295104,3.664983164983165,0.1654088181169297,MT1,10,cosine
ligand_ZINC82157000,3.664983164983165,0.1573848178927882,MT1,10,cosine
ligand_ZINC95594201,14.65993265993266,0.2959595163734038,MT1,10,cosine
ligand_NONE,10.994949494949497,0.2944007032126315,MT1,50,euclidean
ligand_ZINC13581641,25.654882154882152,0.3971876035583541,MT1,50,euclidean
ligand_ZINC13738661,14.65993265993266,0.3309844713156865,MT1,50,euclidean
ligand_ZINC13781218,21.98989898989899,0.2782889053392274,MT1,50,euclidean
ligand_ZINC1490275,14.65993265993266,0.2029652113383959,MT1,50,euclidean
ligand_ZINC21620,25.654882154882152,0.4240217562787192,MT1,50,euclidean
ligand_ZINC23738,7.32996632996633,0.1615941421671333,MT1,50,euclidean
ligand_ZINC2516065,25.654882154882152,0.4699587241273578,MT1,50,euclidean
ligand_ZINC3941,14.65993265993266,0.384180611453076,MT1,50,euclidean
ligand_ZINC5608,21.98989898989899,0.374973538279381,MT1,50,euclidean
ligand_ZINC57060,25.654882154882152,0.4494635210729398,MT1,50,euclidean
ligand_ZINC57237,25.654882154882152,0.4181464745719885,MT1,50,euclidean
ligand_ZINC57344,21.98989898989899,0.3550448352103347,MT1,50,euclidean
ligand_ZINC5833,18.324915824915823,0.530614766752589,MT1,50,euclidean
ligand_ZINC6392,29.31986531986532,0.507329105571356,MT1,50,euclidean
ligand_ZINC65731250,7.32996632996633,0.3101105018743914,MT1,50,euclidean
ligand_ZINC7031,25.654882154882152,0.4433444841473664,MT1,50,euclidean
ligand_ZINC71295104,0.0,0.0913263877662289,MT1,50,euclidean
ligand_ZINC82157000,18.324915824915823,0.3815559755853918,MT1,50,euclidean
ligand_ZINC95594201,10.994949494949497,0.2965034179185277,MT1,50,euclidean
ligand_NONE,7.32996632996633,0.31338907872056,MT1,50,cosine
ligand_ZINC13581641,10.994949494949497,0.3748437796998703,MT1,50,cosine
ligand_ZINC13738661,10.994949494949497,0.2242770556670644,MT1,50,cosine
ligand_ZINC13781218,25.654882154882152,0.3354146382657732,MT1,50,cosine
ligand_ZINC1490275,10.994949494949497,0.2021340893753932,MT1,50,cosine
ligand_ZINC21620,21.98989898989899,0.4199133456659909,MT1,50,cosine
ligand_ZINC23738,0.0,0.0573204627400144,MT1,50,cosine
ligand_ZINC2516065,18.324915824915823,0.4792366284218559,MT1,50,cosine
ligand_ZINC3941,14.65993265993266,0.3509570993218205,MT1,50,cosine
ligand_ZINC5608,18.324915824915823,0.3987365297680373,MT1,50,cosine
ligand_ZINC57060,14.65993265993266,0.3986770709203506,MT1,50,cosine
ligand_ZINC57237,29.31986531986532,0.4648597673473452,MT1,50,cosine
ligand_ZINC57344,18.324915824915823,0.368557632359479,MT1,50,cosine
ligand_ZINC5833,3.664983164983165,0.1838403062640112,MT1,50,cosine
ligand_ZINC6392,25.654882154882152,0.4342042074114353,MT1,50,cosine
ligand_ZINC65731250,18.324915824915823,0.3775214295244231,MT1,50,cosine
ligand_ZINC7031,10.994949494949497,0.3560644384839258,MT1,50,cosine
ligand_ZINC71295104,3.664983164983165,0.1139950055727008,MT1,50,cosine
ligand_ZINC82157000,7.32996632996633,0.2121310093582543,MT1,50,cosine
ligand_ZINC95594201,3.664983164983165,0.1492230507384016,MT1,50,cosine
ligand_NONE,10.994949494949497,0.3036662354574774,MT1,100,euclidean
ligand_ZINC13581641,18.324915824915823,0.515657695349013,MT1,100,euclidean
ligand_ZINC13738661,21.98989898989899,0.3287839216435611,MT1,100,euclidean
ligand_ZINC13781218,18.324915824915823,0.2913994553373137,MT1,100,euclidean
ligand_ZINC1490275,7.32996632996633,0.1977582761321306,MT1,100,euclidean
ligand_ZINC21620,32.984848484848484,0.4614895468888746,MT1,100,euclidean
ligand_ZINC23738,0.0,0.1615734297616474,MT1,100,euclidean
ligand_ZINC2516065,29.31986531986532,0.4726052103447486,MT1,100,euclidean
ligand_ZINC3941,14.65993265993266,0.4554552846688546,MT1,100,euclidean
ligand_ZINC5608,18.324915824915823,0.3806525132557562,MT1,100,euclidean
ligand_ZINC57060,18.324915824915823,0.4691815807904947,MT1,100,euclidean
ligand_ZINC57237,21.98989898989899,0.4199324682155383,MT1,100,euclidean
ligand_ZINC57344,25.654882154882152,0.4263508724492887,MT1,100,euclidean
ligand_ZINC5833,14.65993265993266,0.4719461162686899,MT1,100,euclidean
ligand_ZINC6392,25.654882154882152,0.521803733109352,MT1,100,euclidean
ligand_ZINC65731250,7.32996632996633,0.3094194498035922,MT1,100,euclidean
ligand_ZINC7031,18.324915824915823,0.4345794004482372,MT1,100,euclidean
ligand_ZINC71295104,0.0,0.0574970923920702,MT1,100,euclidean
ligand_ZINC82157000,10.994949494949497,0.3638332128411993,MT1,100,euclidean
ligand_ZINC95594201,7.32996632996633,0.3375096088005523,MT1,100,euclidean
ligand_NONE,14.65993265993266,0.3596746888357285,MT1,100,cosine
ligand_ZINC13581641,18.324915824915823,0.4364270556736504,MT1,100,cosine
ligand_ZINC13738661,10.994949494949497,0.2517124078387834,MT1,100,cosine
ligand_ZINC13781218,25.654882154882152,0.3639140539368421,MT1,100,cosine
ligand_ZINC1490275,0.0,0.1407337149831311,MT1,100,cosine
ligand_ZINC21620,21.98989898989899,0.4365748081625716,MT1,100,cosine
ligand_ZINC23738,0.0,0.0318529210828748,MT1,100,cosine
ligand_ZINC2516065,21.98989898989899,0.3980615919053881,MT1,100,cosine
ligand_ZINC3941,7.32996632996633,0.3554771782368364,MT1,100,cosine
ligand_ZINC5608,18.324915824915823,0.3648213372510474,MT1,100,cosine
ligand_ZINC57060,14.65993265993266,0.4171913651222468,MT1,100,cosine
ligand_ZINC57237,32.984848484848484,0.5077806906559681,MT1,100,cosine
ligand_ZINC57344,25.654882154882152,0.4728869379487396,MT1,100,cosine
ligand_ZINC5833,7.32996632996633,0.1824500955613764,MT1,100,cosine
ligand_ZINC6392,25.654882154882152,0.4880786010209121,MT1,100,cosine
ligand_ZINC65731250,21.98989898989899,0.3814236015571633,MT1,100,cosine
ligand_ZINC7031,14.65993265993266,0.3506909034834045,MT1,100,cosine
ligand_ZINC71295104,0.0,0.0712862318071462,MT1,100,cosine
ligand_ZINC82157000,3.664983164983165,0.1654668025902024,MT1,100,cosine
ligand_ZINC95594201,0.0,0.1231717657404501,MT1,100,cosine
ligand_CHEMBL1082937,5.909218268422528,0.191150705552269,PTN1,10,euclidean
ligand_CHEMBL1086020,9.454749229476043,0.326658415261004,PTN1,10,euclidean
ligand_CHEMBL109290,1.1818436536845054,0.0668587504634242,PTN1,10,euclidean
ligand_CHEMBL137989,2.363687307369011,0.1289707792256097,PTN1,10,euclidean
ligand_CHEMBL140120,9.454749229476043,0.1779018427897265,PTN1,10,euclidean
ligand_CHEMBL140757,4.727374614738022,0.1112027684831845,PTN1,10,euclidean
ligand_CHEMBL24695,17.72765480526758,0.274654040210439,PTN1,10,euclidean
ligand_CHEMBL25368,4.727374614738022,0.2640683539501515,PTN1,10,euclidean
ligand_CHEMBL25825,21.2731857663211,0.367774205849095,PTN1,10,euclidean
ligand_CHEMBL261362,1.1818436536845054,0.0765110185345522,PTN1,10,euclidean
ligand_CHEMBL279242,18.909498458952086,0.3003858764174453,PTN1,10,euclidean
ligand_CHEMBL280388,0.0,0.0405969331562067,PTN1,10,euclidean
ligand_CHEMBL394852,4.727374614738022,0.1332814728645552,PTN1,10,euclidean
ligand_CHEMBL403746,10.63659288316055,0.2406657131205413,PTN1,10,euclidean
ligand_CHEMBL416145,5.909218268422528,0.2066119471149283,PTN1,10,euclidean
ligand_CHEMBL441959,4.727374614738022,0.2455515122456056,PTN1,10,euclidean
ligand_CHEMBL550662,5.909218268422528,0.1228087031787426,PTN1,10,euclidean
ligand_CHEMBL592245,11.818436536845056,0.249825424208955,PTN1,10,euclidean
ligand_CHEMBL61186,1.1818436536845054,0.05574401390847,PTN1,10,euclidean
ligand_CHEMBL68125,1.1818436536845054,0.0736571870826331,PTN1,10,euclidean
ligand_CHEMBL1082937,3.545530961053516,0.2244000232885518,PTN1,10,cosine
ligand_CHEMBL1086020,3.545530961053516,0.1634333823489148,PTN1,10,cosine
ligand_CHEMBL109290,3.545530961053516,0.1326772640999414,PTN1,10,cosine
ligand_CHEMBL137989,4.727374614738022,0.1425995533506359,PTN1,10,cosine
ligand_CHEMBL140120,7.091061922107032,0.1454167881774336,PTN1,10,cosine
ligand_CHEMBL140757,5.909218268422528,0.1591223565987218,PTN1,10,cosine
ligand_CHEMBL24695,15.363967497898573,0.2747384186163019,PTN1,10,cosine
ligand_CHEMBL25368,5.909218268422528,0.2266909490677877,PTN1,10,cosine
ligand_CHEMBL25825,13.00028019052956,0.3374683780716069,PTN1,10,cosine
ligand_CHEMBL261362,2.363687307369011,0.0516544797640277,PTN1,10,cosine
ligand_CHEMBL279242,13.00028019052956,0.2952603755642509,PTN1,10,cosine
ligand_CHEMBL280388,0.0,0.0169583594001828,PTN1,10,cosine
ligand_CHEMBL394852,0.0,0.0689014414794257,PTN1,10,cosine
ligand_CHEMBL403746,10.63659288316055,0.289494939343987,PTN1,10,cosine
ligand_CHEMBL416145,7.091061922107032,0.1914960953019678,PTN1,10,cosine
ligand_CHEMBL441959,8.272905575791539,0.2185804798725585,PTN1,10,cosine
ligand_CHEMBL550662,2.363687307369011,0.0967378585785501,PTN1,10,cosine
ligand_CHEMBL592245,7.091061922107032,0.1782268084085368,PTN1,10,cosine
ligand_CHEMBL61186,2.363687307369011,0.1346700101281255,PTN1,10,cosine
ligand_CHEMBL68125,2.363687307369011,0.1010049075766394,PTN1,10,cosine
ligand_CHEMBL1082937,5.909218268422528,0.1740931477528469,PTN1,50,euclidean
ligand_CHEMBL1086020,15.363967497898573,0.3434809948068619,PTN1,50,euclidean
ligand_CHEMBL109290,3.545530961053516,0.1018081553736352,PTN1,50,euclidean
ligand_CHEMBL137989,4.727374614738022,0.1196763213105418,PTN1,50,euclidean
ligand_CHEMBL140120,9.454749229476043,0.1842535461263125,PTN1,50,euclidean
ligand_CHEMBL140757,8.272905575791539,0.1551114185196629,PTN1,50,euclidean
ligand_CHEMBL24695,17.72765480526758,0.2816692336301581,PTN1,50,euclidean
ligand_CHEMBL25368,4.727374614738022,0.229355720100623,PTN1,50,euclidean
ligand_CHEMBL25825,20.091342112636596,0.3331788583715289,PTN1,50,euclidean
ligand_CHEMBL261362,1.1818436536845054,0.0737525703697386,PTN1,50,euclidean
ligand_CHEMBL279242,18.909498458952086,0.300446293660967,PTN1,50,euclidean
ligand_CHEMBL280388,1.1818436536845054,0.0359538838001687,PTN1,50,euclidean
ligand_CHEMBL394852,2.363687307369011,0.1319740970934218,PTN1,50,euclidean
ligand_CHEMBL403746,14.182123844214065,0.2474193331023982,PTN1,50,euclidean
ligand_CHEMBL416145,3.545530961053516,0.1678691573514854,PTN1,50,euclidean
ligand_CHEMBL441959,9.454749229476043,0.2747364292998774,PTN1,50,euclidean
ligand_CHEMBL550662,7.091061922107032,0.1264653073995359,PTN1,50,euclidean
ligand_CHEMBL592245,10.63659288316055,0.232776755868481,PTN1,50,euclidean
ligand_CHEMBL61186,2.363687307369011,0.084010485939508,PTN1,50,euclidean
ligand_CHEMBL68125,1.1818436536845054,0.0538147135425879,PTN1,50,euclidean
ligand_CHEMBL1082937,4.727374614738022,0.1936159088850998,PTN1,50,cosine
ligand_CHEMBL1086020,8.272905575791539,0.2168329935451931,PTN1,50,cosine
ligand_CHEMBL109290,1.1818436536845054,0.1052772255576778,PTN1,50,cosine
ligand_CHEMBL137989,3.545530961053516,0.1769162064932509,PTN1,50,cosine
ligand_CHEMBL140120,7.091061922107032,0.126237578565833,PTN1,50,cosine
ligand_CHEMBL140757,5.909218268422528,0.144299504955952,PTN1,50,cosine
ligand_CHEMBL24695,14.182123844214065,0.2968947764765571,PTN1,50,cosine
ligand_CHEMBL25368,8.272905575791539,0.2411152730548598,PTN1,50,cosine
ligand_CHEMBL25825,9.454749229476043,0.3005152135368773,PTN1,50,cosine
ligand_CHEMBL261362,1.1818436536845054,0.0668973970938715,PTN1,50,cosine
ligand_CHEMBL279242,15.363967497898573,0.3067459273163919,PTN1,50,cosine
ligand_CHEMBL280388,0.0,0.0280974200338361,PTN1,50,cosine
ligand_CHEMBL394852,2.363687307369011,0.0717037628068461,PTN1,50,cosine
ligand_CHEMBL403746,7.091061922107032,0.1962721577433545,PTN1,50,cosine
ligand_CHEMBL416145,4.727374614738022,0.1979821554016452,PTN1,50,cosine
ligand_CHEMBL441959,8.272905575791539,0.2788129340708455,PTN1,50,cosine
ligand_CHEMBL550662,4.727374614738022,0.134528779102213,PTN1,50,cosine
ligand_CHEMBL592245,8.272905575791539,0.1988071309961461,PTN1,50,cosine
ligand_CHEMBL61186,1.1818436536845054,0.1070241028343384,PTN1,50,cosine
ligand_CHEMBL68125,2.363687307369011,0.0793092408243763,PTN1,50,cosine
ligand_CHEMBL1082937,3.545530961053516,0.1740359825048897,PTN1,100,euclidean
ligand_CHEMBL1086020,13.00028019052956,0.3108645576907333,PTN1,100,euclidean
ligand_CHEMBL109290,1.1818436536845054,0.1332651312289583,PTN1,100,euclidean
ligand_CHEMBL137989,4.727374614738022,0.1436528052788377,PTN1,100,euclidean
ligand_CHEMBL140120,7.091061922107032,0.1560362685254943,PTN1,100,euclidean
ligand_CHEMBL140757,8.272905575791539,0.1424672848604219,PTN1,100,euclidean
ligand_CHEMBL24695,16.545811151583077,0.2737449857288941,PTN1,100,euclidean
ligand_CHEMBL25368,5.909218268422528,0.2302335935668056,PTN1,100,euclidean
ligand_CHEMBL25825,18.909498458952086,0.3295118494653248,PTN1,100,euclidean
ligand_CHEMBL261362,3.545530961053516,0.1171744506777425,PTN1,100,euclidean
ligand_CHEMBL279242,20.091342112636596,0.2846611055744061,PTN1,100,euclidean
ligand_CHEMBL280388,1.1818436536845054,0.0410637696612967,PTN1,100,euclidean
ligand_CHEMBL394852,5.909218268422528,0.1101002918618897,PTN1,100,euclidean
ligand_CHEMBL403746,11.818436536845056,0.2250902683304265,PTN1,100,euclidean
ligand_CHEMBL416145,4.727374614738022,0.1839502541918033,PTN1,100,euclidean
ligand_CHEMBL441959,7.091061922107032,0.2630710687036532,PTN1,100,euclidean
ligand_CHEMBL550662,7.091061922107032,0.1503089244054133,PTN1,100,euclidean
ligand_CHEMBL592245,9.454749229476043,0.2075019144762947,PTN1,100,euclidean
ligand_CHEMBL61186,1.1818436536845054,0.0855937158613957,PTN1,100,euclidean
ligand_CHEMBL68125,0.0,0.0626219129791148,PTN1,100,euclidean
ligand_CHEMBL1082937,4.727374614738022,0.2108552171722786,PTN1,100,cosine
ligand_CHEMBL1086020,7.091061922107032,0.1858856289556851,PTN1,100,cosine
ligand_CHEMBL109290,2.363687307369011,0.1030133462155444,PTN1,100,cosine
ligand_CHEMBL137989,8.272905575791539,0.2174008587050808,PTN1,100,cosine
ligand_CHEMBL140120,3.545530961053516,0.1050845412809984,PTN1,100,cosine
ligand_CHEMBL140757,7.091061922107032,0.1843125642131098,PTN1,100,cosine
ligand_CHEMBL24695,16.545811151583077,0.3358030900315529,PTN1,100,cosine
ligand_CHEMBL25368,8.272905575791539,0.2232460973900603,PTN1,100,cosine
ligand_CHEMBL25825,10.63659288316055,0.2848347477486607,PTN1,100,cosine
ligand_CHEMBL261362,2.363687307369011,0.065264504595414,PTN1,100,cosine
ligand_CHEMBL279242,18.909498458952086,0.3202738938792472,PTN1,100,cosine
ligand_CHEMBL280388,0.0,0.0495918419886782,PTN1,100,cosine
ligand_CHEMBL394852,3.545530961053516,0.0907245343478835,PTN1,100,cosine
ligand_CHEMBL403746,9.454749229476043,0.2396656869535556,PTN1,100,cosine
ligand_CHEMBL416145,3.545530961053516,0.1944349287312604,PTN1,100,cosine
ligand_CHEMBL441959,7.091061922107032,0.2440552100253528,PTN1,100,cosine
ligand_CHEMBL550662,4.727374614738022,0.1292793216691743,PTN1,100,cosine
ligand_CHEMBL592245,10.63659288316055,0.1993326076775007,PTN1,100,cosine
ligand_CHEMBL61186,1.1818436536845054,0.0879282131677444,PTN1,100,cosine
ligand_CHEMBL68125,2.363687307369011,0.0654546799239268,PTN1,100,cosine
ligand_CHEMBL105084,4.990429144797777,0.1485217309108472,SRC,10,euclidean
ligand_CHEMBL128356,1.2476072861994445,0.0807971121467131,SRC,10,euclidean
ligand_CHEMBL214329,1.2476072861994445,0.0884532918273456,SRC,10,euclidean
ligand_CHEMBL223147,1.2476072861994445,0.0693409305836943,SRC,10,euclidean
ligand_CHEMBL230508,4.990429144797777,0.1451704332200294,SRC,10,euclidean
ligand_CHEMBL240747,0.0,0.0205668307138536,SRC,10,euclidean
ligand_CHEMBL27085,2.495214572398889,0.0699588348719684,SRC,10,euclidean
ligand_CHEMBL302483,4.990429144797777,0.1843103788105415,SRC,10,euclidean
ligand_CHEMBL306019,0.0,0.0817007267169805,SRC,10,euclidean
ligand_CHEMBL355330,8.73325100339611,0.1433197371069541,SRC,10,euclidean
ligand_CHEMBL380706,1.2476072861994445,0.0460447358823246,SRC,10,euclidean
ligand_CHEMBL385533,7.485643717196666,0.1508623472872332,SRC,10,euclidean
ligand_CHEMBL425312,0.0,0.074351832967342,SRC,10,euclidean
ligand_CHEMBL453386,0.0,0.0627409189397199,SRC,10,euclidean
ligand_CHEMBL454868,3.742821858598333,0.1404995236103602,SRC,10,euclidean
ligand_CHEMBL475570,1.2476072861994445,0.0508887451218849,SRC,10,euclidean
ligand_CHEMBL481968,2.495214572398889,0.0978723823379088,SRC,10,euclidean
ligand_CHEMBL550281,2.495214572398889,0.1387094791667259,SRC,10,euclidean
ligand_CHEMBL81090,0.0,0.0949750076891768,SRC,10,euclidean
ligand_CHEMBL83847,3.742821858598333,0.0946492354769268,SRC,10,euclidean
ligand_CHEMBL105084,2.495214572398889,0.1256298940977639,SRC,10,cosine
ligand_CHEMBL128356,2.495214572398889,0.1013135769369115,SRC,10,cosine
ligand_CHEMBL214329,2.495214572398889,0.0726486932956468,SRC,10,cosine
ligand_CHEMBL223147,2.495214572398889,0.0947992865120422,SRC,10,cosine
ligand_CHEMBL230508,2.495214572398889,0.1369078977953364,SRC,10,cosine
ligand_CHEMBL240747,0.0,0.0339347657149824,SRC,10,cosine
ligand_CHEMBL27085,1.2476072861994445,0.0618123918890224,SRC,10,cosine
ligand_CHEMBL302483,3.742821858598333,0.15895966717284,SRC,10,cosine
ligand_CHEMBL306019,0.0,0.0972565041352692,SRC,10,cosine
ligand_CHEMBL355330,4.990429144797777,0.1261646063762758,SRC,10,cosine
ligand_CHEMBL380706,0.0,0.047392882440209,SRC,10,cosine
ligand_CHEMBL385533,2.495214572398889,0.1308624350152484,SRC,10,cosine
ligand_CHEMBL425312,0.0,0.0340123802486101,SRC,10,cosine
ligand_CHEMBL453386,2.495214572398889,0.0943296410011824,SRC,10,cosine
ligand_CHEMBL454868,4.990429144797777,0.1788735534736259,SRC,10,cosine
ligand_CHEMBL475570,0.0,0.0511198802599952,SRC,10,cosine
ligand_CHEMBL481968,1.2476072861994445,0.1105115535673818,SRC,10,cosine
ligand_CHEMBL550281,3.742821858598333,0.1500140413522968,SRC,10,cosine
ligand_CHEMBL81090,2.495214572398889,0.1099162668820263,SRC,10,cosine
ligand_CHEMBL83847,1.2476072861994445,0.0510992510011856,SRC,10,cosine
ligand_CHEMBL105084,4.990429144797777,0.1614071862669315,SRC,50,euclidean
ligand_CHEMBL128356,2.495214572398889,0.0977895608039043,SRC,50,euclidean
ligand_CHEMBL214329,2.495214572398889,0.0956568872767032,SRC,50,euclidean
ligand_CHEMBL223147,1.2476072861994445,0.070303859770595,SRC,50,euclidean
ligand_CHEMBL230508,4.990429144797777,0.148513305376962,SRC,50,euclidean
ligand_CHEMBL240747,1.2476072861994445,0.0318214986692785,SRC,50,euclidean
ligand_CHEMBL27085,1.2476072861994445,0.0821849214024342,SRC,50,euclidean
ligand_CHEMBL302483,7.485643717196666,0.1711790993846581,SRC,50,euclidean
ligand_CHEMBL306019,2.495214572398889,0.1374079910150835,SRC,50,euclidean
ligand_CHEMBL355330,7.485643717196666,0.1594411231320169,SRC,50,euclidean
ligand_CHEMBL380706,2.495214572398889,0.0588713882805713,SRC,50,euclidean
ligand_CHEMBL385533,2.495214572398889,0.1013608259280619,SRC,50,euclidean
ligand_CHEMBL425312,1.2476072861994445,0.078560415942187,SRC,50,euclidean
ligand_CHEMBL453386,0.0,0.0737635860565394,SRC,50,euclidean
ligand_CHEMBL454868,4.990429144797777,0.1671255403019169,SRC,50,euclidean
ligand_CHEMBL475570,1.2476072861994445,0.065592924181739,SRC,50,euclidean
ligand_CHEMBL481968,0.0,0.1010239404369399,SRC,50,euclidean
ligand_CHEMBL550281,0.0,0.1321441510936078,SRC,50,euclidean
ligand_CHEMBL81090,0.0,0.0977030844593234,SRC,50,euclidean
ligand_CHEMBL83847,1.2476072861994445,0.0465810601108471,SRC,50,euclidean
ligand_CHEMBL105084,2.495214572398889,0.1168602659372334,SRC,50,cosine
ligand_CHEMBL128356,2.495214572398889,0.0815174676899462,SRC,50,cosine
ligand_CHEMBL214329,2.495214572398889,0.0832266571154921,SRC,50,cosine
ligand_CHEMBL223147,2.495214572398889,0.0726267748493968,SRC,50,cosine
